starttime,uid,saddr,sport,daddr,dport,proto,dur,appproto,spkts,dpkts,sbytes,dbytes,smac,dmac,state,history,type_,dir_,label
1499342587.198606,CPd1N14Vjj6duPiOY9,192.168.10.3,61401,192.168.10.1,53,17,0.04803204536437988,dns,1,1,53,119,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.213509,CKONPl23Y4O6FpIoN1,192.168.10.9,49752,192.168.10.3,53,17,0.0001590251922607422,dns,2,2,96,224,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.213955,CAgfbA3Y1feQQucfA1,192.168.10.9,61150,192.168.10.3,53,17,0.023581981658935547,dns,2,2,96,218,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.214088,C3uY7p3G5Hc2knaLMg,192.168.10.3,60439,192.168.10.1,53,17,0.023273944854736328,dns,1,1,59,120,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.219023,C5unze1t5fXds0U6pl,192.168.10.9,59080,192.168.10.3,53,17,0.0001480579376220703,dns,2,2,74,138,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.219351,CIfe441bN2473epT9g,192.168.10.9,58855,192.168.10.3,53,17,0.02338099479675293,dns,2,2,74,194,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.219482,CIdIjB28nZ9nHLqmP5,192.168.10.3,61002,192.168.10.1,53,17,0.023087024688720703,dns,1,1,48,108,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.24646,Cr3v2q2owJYZ0x0bu2,192.168.10.9,57839,192.168.10.3,53,17,0.00017499923706054688,dns,2,2,78,206,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.250539,CgGPxF3szg8ahmGR06,192.168.10.9,49395,192.168.10.3,53,17,0.0010528564453125,dns,2,2,66,276,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.250675,Cbhipd2Jj5dsjN8tdj,192.168.10.3,61297,192.168.10.1,53,17,0.00067901611328125,dns,1,1,44,149,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.250697,CtVzSq5bLDiOK2Sfd,192.168.10.9,56706,192.168.10.3,53,17,0.0239260196685791,dns,2,2,78,302,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.250865,C95gft4k1EVOAZhc0e,192.168.10.3,62367,192.168.10.1,53,17,0.023485898971557617,dns,1,1,50,162,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.25099,CnbSHPjjMiHjajrC4,192.168.10.9,55162,192.168.10.3,53,17,0.0001811981201171875,dns,2,2,84,116,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.256798,ClDDrb26Aa9VgHkXw8,192.168.10.9,57528,192.168.10.3,53,17,0.0007939338684082031,dns,2,2,84,204,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.256931,C2shmnXIsybYKomjd,192.168.10.3,62017,192.168.10.1,53,17,0.0004858970642089844,dns,1,1,53,113,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.304727,Cz8j224fnpgNQLcXef,192.168.10.9,55889,192.168.10.3,53,17,0.050169944763183594,dns,2,2,82,254,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.304865,CxzsJn1Ki0wDMphgm7,192.168.10.3,61124,192.168.10.1,53,17,0.04980206489562988,dns,1,1,52,138,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.356245,C3vkwd3tCqyyk7eDw3,192.168.10.9,59555,192.168.10.3,53,17,0.023591995239257812,dns,2,2,44,108,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.356379,CrYPzRAyYprdFhykd,192.168.10.3,61759,192.168.10.1,53,17,0.023283958435058594,dns,1,1,33,65,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.359767,CiBDmr3hH4COlQq2fe,192.168.10.9,57773,192.168.10.3,53,17,0.0001671314239501953,dns,2,2,82,210,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.360344,C6MkpP15ACWLdwfBt5,192.168.10.9,62350,192.168.10.3,53,17,0.050724029541015625,dns,2,2,82,138,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.36047,CiKiIZ2kkINuM0u76i,192.168.10.3,61567,192.168.10.1,53,17,0.05044102668762207,dns,1,1,52,80,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.360608,CJDVou2WjPc8X7e9D,192.168.10.9,56554,192.168.10.3,53,17,0.00017786026000976562,dns,2,2,86,118,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.364405,CXNj22jOs3V7FTfx2,192.168.10.9,57682,192.168.10.3,53,17,0.060240983963012695,dns,2,2,86,198,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.364537,CsqBPC4cioc2OGCwS6,192.168.10.3,61644,192.168.10.1,53,17,0.05993390083312988,dns,1,1,54,110,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.41227,CKExgV2qbSjdFn4u5g,192.168.10.9,53005,192.168.10.3,53,17,0.0001499652862548828,dns,2,2,44,108,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.412628,Cz6Lj72f9O2MakLcDk,192.168.10.9,56075,192.168.10.3,53,17,0.048475027084350586,dns,2,2,44,182,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.412752,C5yX2a10WjvnwiMCha,192.168.10.3,61629,192.168.10.1,53,17,0.04818606376647949,dns,1,1,33,102,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.421352,CUMIdE1Ij2NXSvHBGf,192.168.10.9,56887,192.168.10.3,53,17,0.11859607696533203,dns,2,2,82,430,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.421487,C0RaVD3fzkEnlGWeWa,192.168.10.3,61602,192.168.10.1,53,17,0.11821198463439941,dns,1,1,52,226,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.197457,Cxb9pP2gXh7kshIxK2,192.168.10.9,1097,151.101.0.68,443,6,5.279210805892944,ssl,11,8,359,6953,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,SF,ShADdtFfR,conn,->,benign
1499342587.479539,C7ZziW8Ob7ybgfG3j,192.168.10.9,60620,192.168.10.3,53,17,0.00018310546875,dns,2,2,56,254,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.482655,C4CpQf4CsNZ74ROE0f,192.168.10.9,51859,192.168.10.3,53,17,0.0001690387725830078,dns,2,2,56,254,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.365739,CQMLFg42aLpJSQE1zf,192.168.10.9,1105,23.194.182.14,443,6,5.118767976760864,ssl,9,8,348,4166,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,SF,ShADadFfR,conn,->,benign
1499342587.191069,CYxTi8A22F7MhKTcj,192.168.10.9,1095,104.244.43.48,443,6,5.294272184371948,ssl,9,6,356,4275,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,SF,ShADdgFfR,conn,->,benign
1499342586.82849,C2jfHm23Y4KiVXnDG3,192.168.10.9,1088,52.84.26.24,443,6,5.667156934738159,ssl,9,7,366,3710,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,SF,ShADadFf,conn,->,benign
1499342587.497435,CacoOm1rlrNHB9LbMf,192.168.10.9,56481,192.168.10.3,53,17,0.0001590251922607422,dns,2,2,94,196,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342586.938811,CnI64m2VDtuHUtMKq,192.168.10.9,1092,172.217.10.14,80,6,5.558897972106934,,4,3,0,0,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,SF,ShAFaf,conn,->,benign
1499342586.93868,CaAhPu1LungFettYcg,192.168.10.9,1091,172.217.10.14,80,6,5.559483051300049,,4,2,0,0,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,SF,ShAFf,conn,->,benign
1499342587.498921,CPzjGrW2JsEFFyul2,192.168.10.9,57451,192.168.10.3,53,17,0.0001380443572998047,dns,2,2,98,130,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.499328,Cx46FG3BZbHpG8RlNi,192.168.10.9,62629,192.168.10.3,53,17,0.00014209747314453125,dns,2,2,98,154,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.540774,C2FDpk45AhAhSWQ5u7,192.168.10.9,54402,192.168.10.3,53,17,0.00015497207641601562,dns,2,2,162,258,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.54126,C2NQ8n1PudT97es59k,192.168.10.9,56715,192.168.10.3,53,17,0.023879051208496094,dns,2,2,162,318,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.541397,Cc8HBy2sRchGT0YrIh,192.168.10.3,60976,192.168.10.1,53,17,0.02355790138244629,dns,1,1,92,170,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.634065,CtTgn14iFkVO7EhOol,192.168.10.3,60062,192.168.10.1,53,17,0.0004329681396484375,dns,1,1,57,121,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.662568,Chy7zK3UyyNSSffPY9,192.168.10.9,58863,192.168.10.3,53,17,0.04636096954345703,dns,2,2,80,206,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.662707,CZWsdD4cgNmedt94B,192.168.10.3,60052,192.168.10.1,53,17,0.046031951904296875,dns,1,1,51,114,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.698322,CsgRai402H3bWiLSWc,192.168.10.9,56116,192.168.10.3,53,17,0.0007569789886474609,dns,2,2,90,172,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.698452,CdKREjW5svzJLXjUf,192.168.10.3,60197,192.168.10.1,53,17,0.00043201446533203125,dns,1,1,56,97,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.699751,CAfFDQ2e66YVAQsq2,192.168.10.9,50836,192.168.10.3,53,17,0.0001430511474609375,dns,2,2,88,120,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.700146,CBI4Ay45QKQ96LoFQj,192.168.10.9,54921,192.168.10.3,53,17,0.0007150173187255859,dns,2,2,88,144,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.700274,C2anTIyUS0DRct6I2,192.168.10.3,60106,192.168.10.1,53,17,0.00043010711669921875,dns,1,1,55,83,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.709753,CycxcQMg5t61MYXqc,192.168.10.9,56346,192.168.10.3,53,17,0.00014090538024902344,dns,2,2,102,134,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.712712,CdfMl91sm2MKNKg998,192.168.10.9,50336,192.168.10.3,53,17,0.023634910583496094,dns,2,2,102,242,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.71284,C1seTY3213BsaiXpvb,192.168.10.3,60761,192.168.10.1,53,17,0.0233309268951416,dns,1,1,62,132,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.748195,CJNdFr1PCaOhGopFX1,192.168.10.9,55999,192.168.10.3,53,17,0.05029606819152832,dns,2,2,64,96,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.748328,CGcbYzd8vfGq1ugO3,192.168.10.3,62010,192.168.10.1,53,17,0.04999899864196777,dns,1,1,43,59,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342591.842892,C8M6ia2AVDHQz2nwZi,192.168.10.15,49460,65.52.98.233,443,6,0.9191770553588867,ssl,13,13,18869,4474,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,RSTO,ShADdaR,conn,->,benign
1499342587.801104,CaMh3i1feBanKMJTp5,192.168.10.9,60943,192.168.10.3,53,17,0.00013399124145507812,dns,2,2,64,96,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.801434,CnNoLR1rM4xmQEEfT4,192.168.10.9,63254,192.168.10.3,53,17,0.05001997947692871,dns,2,2,64,120,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.801559,C5K7Ui4mTOWEXkpUdg,192.168.10.3,61011,192.168.10.1,53,17,0.049722909927368164,dns,1,1,43,71,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.956377,CsObDI1aYCKXMxFyQ6,192.168.10.9,63292,192.168.10.3,53,17,0.12778091430664062,dns,2,2,106,440,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.956405,Cht3dhb2wtyD6QDXa,192.168.10.3,61204,192.168.10.1,53,17,0.12739014625549316,dns,1,1,64,231,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.965523,C3oeUo3Uj6W0yZMHtl,192.168.10.9,59851,192.168.10.3,53,17,0.00014209747314453125,dns,2,2,64,96,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342587.966257,CZxqYZ1J7Xptw647Mc,192.168.10.9,49420,192.168.10.3,53,17,0.00013494491577148438,dns,2,2,64,96,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.058251,CVAeYY1l6M8mCoTAL,192.168.10.19,54370,192.168.10.3,53,17,0.00019812583923339844,dns,2,2,70,166,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.058255,CrYQ7yNkpsDxa6rcj,192.168.10.19,4214,192.168.10.3,53,17,0.00024509429931640625,dns,2,2,70,264,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.085516,CLSXsE2IuM7mNyLfDf,192.168.10.9,50370,192.168.10.3,53,17,0.0001850128173828125,dns,2,2,92,348,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.085995,CTraojPrRaWDmnBcc,192.168.10.9,57352,192.168.10.3,53,17,0.04810214042663574,dns,2,2,92,254,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.08613,C6P06ehytspGJ8ij8,192.168.10.3,61091,192.168.10.1,53,17,0.047762155532836914,dns,1,1,57,138,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342588.098764,CE0YCLXfa2x9bu2I1,192.168.10.9,58963,192.168.10.3,53,17,0.04995012283325195,dns,2,2,62,94,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.098896,Cqo0Wm12lUYBKW9gK5,192.168.10.3,62424,192.168.10.1,53,17,0.04966402053833008,dns,1,1,42,58,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342588.149499,CEoTXq1c1X5DhJ53E5,192.168.10.9,53668,192.168.10.3,53,17,0.00017309188842773438,dns,2,2,62,94,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.149864,CCQFGS1zIlSdTjqDV8,192.168.10.9,61066,192.168.10.3,53,17,0.0494840145111084,dns,2,2,62,118,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.150021,CelO972RIj3orTESvb,192.168.10.3,61258,192.168.10.1,53,17,0.049162864685058594,dns,1,1,42,70,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342588.493671,CX8cm11QVO3zb30UV3,192.168.10.9,58019,192.168.10.3,53,17,0.02404499053955078,dns,2,2,78,274,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.49486,CMm6xI1fyGEMovZZek,192.168.10.9,61841,192.168.10.3,53,17,0.10089898109436035,dns,2,2,74,358,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.494996,ChV6zRZEl8YigVjsj,192.168.10.3,60514,192.168.10.1,53,17,0.10051488876342773,dns,1,1,48,190,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342587.814216,Cq8IlA4cefXoLXgsPe,192.168.10.9,1127,72.21.91.29,80,6,5.684676170349121,,4,2,0,0,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,SF,ShAFf,conn,->,benign
1499342587.712239,CPyYN91J0yIp2sZIA2,192.168.10.9,1123,98.139.225.35,443,6,5.7877888679504395,ssl,9,7,356,3819,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,SF,ShADadFf,conn,->,benign
1499342588.08484,CVQ1LZ3CMlqMp4q4Gb,192.168.10.9,1130,52.84.26.24,443,6,5.421581029891968,ssl,10,8,369,3710,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,SF,ShADadtFf,conn,->,benign
1499342588.301577,CZIfeA41oEwSuVumW2,192.168.10.9,1138,172.217.10.14,80,6,5.209819793701172,,4,2,0,0,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,SF,ShAFf,conn,->,benign
1499342588.306971,CYFkJD17uIyicLKJwk,192.168.10.9,1139,172.217.10.14,80,6,5.2048938274383545,,4,2,0,0,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,SF,ShAFf,conn,->,benign
1499342588.51271,CDNkb8zoWFnhl5k09,192.168.10.9,59346,192.168.10.3,53,17,0.144791841506958,dns,2,2,76,194,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.512807,CvbDHj4IzZbWqzVih2,192.168.10.9,61460,192.168.10.3,53,17,0.023694992065429688,dns,2,2,76,172,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.512842,CYDAfw2uqE4sXXbNRb,192.168.10.3,61418,192.168.10.1,53,17,0.14448213577270508,dns,1,1,49,108,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342588.512974,CkamF42iYa5suNBQWa,192.168.10.3,61734,192.168.10.1,53,17,0.02333688735961914,dns,1,1,49,97,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342588.520369,C2ea9H1F8U1yHMxx2j,192.168.10.9,56923,192.168.10.3,53,17,0.0001609325408935547,dns,2,2,62,190,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.520734,CFqiA13i2RJWNHw9x8,192.168.10.9,60280,192.168.10.3,53,17,0.047930002212524414,dns,2,2,62,206,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.520863,C12LuaVhTmvWcRN8,192.168.10.3,62283,192.168.10.1,53,17,0.04762697219848633,dns,1,1,42,114,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342588.537182,CeB67X2wf3u469wc5l,192.168.10.9,51216,192.168.10.3,53,17,0.00013589859008789062,dns,2,2,78,110,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.537635,CE7SN74DDgH6IKqioj,192.168.10.9,49951,192.168.10.3,53,17,0.0845179557800293,dns,2,2,78,134,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.537759,CR3EmI3MoghE18NlB7,192.168.10.3,62165,192.168.10.1,53,17,0.08423304557800293,dns,1,1,50,78,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342588.596901,CNiP4x4vve2CTkU191,192.168.10.9,60221,192.168.10.3,53,17,0.0001621246337890625,dns,2,2,170,298,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.597411,CO5Fmi2aDrPo0iRobg,192.168.10.9,51070,192.168.10.3,53,17,0.04856705665588379,dns,2,2,170,326,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.597549,Cbl8GU3fRJju8wRBcg,192.168.10.3,62037,192.168.10.1,53,17,0.04824113845825195,dns,1,1,96,174,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342588.649624,CVKERD2tIsaKcvujXh,192.168.10.9,58633,192.168.10.3,53,17,0.00014495849609375,dns,2,2,64,96,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.650519,CvL1x53D4kUDVoPcid,192.168.10.9,59178,192.168.10.3,53,17,0.00013303756713867188,dns,2,2,64,96,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.658489,CSFUEC3dTBYc6Onh5h,192.168.10.9,65187,192.168.10.3,53,17,0.00013899803161621094,dns,2,2,94,126,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.658964,CSVLMa1DjZhSlGpwL8,192.168.10.9,53526,192.168.10.3,53,17,0.02381110191345215,dns,2,2,94,256,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.659113,Cuyt1m45ea6InUnJ5c,192.168.10.3,61350,192.168.10.1,53,17,0.0234830379486084,dns,1,1,58,139,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342483.872475,CONjCi3VzFSLSbubfb,192.168.10.15,49443,64.4.54.253,443,6,109.84161710739136,ssl,15,13,6265,5367,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,SF,ShADdFf,conn,->,benign
1499342588.747788,CHd62f4hua4F2f6W1d,192.168.10.9,62401,192.168.10.3,53,17,0.00014209747314453125,dns,2,2,62,94,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.748627,CNq7FP2tROHzUBQtT3,192.168.10.9,59752,192.168.10.3,53,17,0.00013709068298339844,dns,2,2,62,94,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.769319,CntwOrvPsSgdZ9d87,192.168.10.9,51449,192.168.10.3,53,17,0.02390599250793457,dns,2,2,68,158,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.769449,CpHqoT1GjbRwe1Wn29,192.168.10.3,62490,192.168.10.1,53,17,0.023590087890625,dns,1,1,45,90,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342588.794115,CKqUWB3lkenBfPbnOh,192.168.10.9,52331,192.168.10.3,53,17,0.00013899803161621094,dns,2,2,90,122,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.794713,CSxMiW3UKpCJySJVR7,192.168.10.9,64878,192.168.10.3,53,17,0.02388286590576172,dns,2,2,90,146,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.794845,CzT7Awksv1J6efT0f,192.168.10.3,61426,192.168.10.1,53,17,0.023587942123413086,dns,1,1,56,84,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342588.914342,Cwm99G3QL9oVt2Nlqd,192.168.10.9,49396,192.168.10.3,53,17,0.07725715637207031,dns,2,2,76,108,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.914471,CwabBk36XUe7x0few,192.168.10.3,61275,192.168.10.1,53,17,0.07696413993835449,dns,1,1,49,65,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342588.983722,CdfUHC3eObZr7bQzsk,192.168.10.9,64861,192.168.10.3,53,17,0.11665010452270508,dns,2,2,72,284,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.983852,CMnuMSHSvT2mAYNQ6,192.168.10.3,61584,192.168.10.1,53,17,0.11631202697753906,dns,1,1,47,153,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342588.992865,C74xq71rS5h7oBvg5e,192.168.10.9,61101,192.168.10.3,53,17,0.00014400482177734375,dns,2,2,76,108,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.993149,Cee1y34pzsaKPrYpV8,192.168.10.9,56927,192.168.10.3,53,17,0.023705005645751953,dns,2,2,76,238,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342588.993299,C5kHsb4JvYhKGBayWl,192.168.10.3,62117,192.168.10.1,53,17,0.023380041122436523,dns,1,1,49,130,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342589.116668,CQjsOa4GnhLRBjCIYb,192.168.10.9,64563,192.168.10.3,53,17,0.00015401840209960938,dns,2,2,162,226,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342589.117071,CQsvUj3GbMkWIOzbe,192.168.10.9,54229,192.168.10.3,53,17,0.060183048248291016,dns,2,2,162,326,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,SF,Dd,conn,->,benign
1499342589.117204,Ci94Tn0bTPThTpoJ2,192.168.10.3,62474,192.168.10.1,53,17,0.05979013442993164,dns,1,1,92,174,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
