uid,flow,label,profileid,twid,aid
CaAhPu1LungFettYcg,"{""starttime"": 1499342586.93868, ""uid"": ""CaAhPu1LungFettYcg"", ""saddr"": ""192.168.10.9"", ""daddr"": ""172.217.10.14"", ""dur"": 5.559483051300049, ""proto"": ""tcp"", ""appproto"": """", ""sport"": 1091, ""dport"": 80, ""spkts"": 4, ""dpkts"": 2, ""sbytes"": 0, ""dbytes"": 0, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""ShAFf"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MDJlMzBjNWNhNDBjMDk1MDY4ZTE2OTU0MzRlNWUwYzYwZmNjZTE2Ng==
CPzjGrW2JsEFFyul2,"{""starttime"": 1499342587.498921, ""uid"": ""CPzjGrW2JsEFFyul2"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001380443572998047, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 57451, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 98, ""dbytes"": 130, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,M2Y3ZTZiYWU4NTk1YWUwYTliMGVkMWE3N2UxM2FhMDU2ZjdmZWE0Zg==
Cx46FG3BZbHpG8RlNi,"{""starttime"": 1499342587.499328, ""uid"": ""Cx46FG3BZbHpG8RlNi"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00014209747314453125, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 62629, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 98, ""dbytes"": 154, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,OGJiNzZkOTdmZDJhNmZmNGUwYjVmMTIzOTZjM2UwZmQxNTYzNGVkMQ==
C2FDpk45AhAhSWQ5u7,"{""starttime"": 1499342587.540774, ""uid"": ""C2FDpk45AhAhSWQ5u7"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00015497207641601562, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 54402, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 162, ""dbytes"": 258, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MTg4MmY5OGQyN2MxMmVmNjdiZjliZDdkZDM1NGNlMWNhN2EwYWQ0Yg==
C2NQ8n1PudT97es59k,"{""starttime"": 1499342587.54126, ""uid"": ""C2NQ8n1PudT97es59k"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.023879051208496094, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 56715, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 162, ""dbytes"": 318, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,NmIwNzE4NzNhYTQzZmE1MzQ3YTA5ZTBkOWZiZjI2NjNlN2JkOWFkYQ==
Cc8HBy2sRchGT0YrIh,"{""starttime"": 1499342587.541397, ""uid"": ""Cc8HBy2sRchGT0YrIh"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.02355790138244629, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60976, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 92, ""dbytes"": 170, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,NmRmOTZjZjZhMjFiODdhZDdlZmIwMzk5MTJiY2Y2OTkwNjUyYzU2OQ==
CtTgn14iFkVO7EhOol,"{""starttime"": 1499342587.634065, ""uid"": ""CtTgn14iFkVO7EhOol"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.0004329681396484375, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60062, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 57, ""dbytes"": 121, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,ZTJiNTVkZDU5NGViMjk2YzM5NWQyOGZhZWYyNWNhMGZkOGM3ZDIzYg==
Chy7zK3UyyNSSffPY9,"{""starttime"": 1499342587.662568, ""uid"": ""Chy7zK3UyyNSSffPY9"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.04636096954345703, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 58863, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 80, ""dbytes"": 206, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,ZjEyM2RkOGI0NGNmZWQwMzlkYWZmNzE4MDliZTNlNmJjOTQ4NWRmOA==
CZWsdD4cgNmedt94B,"{""starttime"": 1499342587.662707, ""uid"": ""CZWsdD4cgNmedt94B"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.046031951904296875, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60052, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 51, ""dbytes"": 114, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,OWMxMjQ0NTM0MGFhNjY5YjVhYTAyOTllYzFiNmZmYTRiZDY2NDNjMg==
CsgRai402H3bWiLSWc,"{""starttime"": 1499342587.698322, ""uid"": ""CsgRai402H3bWiLSWc"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0007569789886474609, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 56116, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 90, ""dbytes"": 172, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MDM4YTFiYjJjZTk4MzBhZDRhNzhmODg0ZWIzNWQwNDRhMjJhMGQyMw==
CdKREjW5svzJLXjUf,"{""starttime"": 1499342587.698452, ""uid"": ""CdKREjW5svzJLXjUf"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.00043201446533203125, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60197, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 56, ""dbytes"": 97, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,ODgyZWU3ODk3ODJiZTMyY2YzNjA3OWY0YTU1NTdlZjI3OGFkYzAwNA==
CAfFDQ2e66YVAQsq2,"{""starttime"": 1499342587.699751, ""uid"": ""CAfFDQ2e66YVAQsq2"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001430511474609375, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 50836, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 120, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,YmY1YWNkZjNmNzk5YWMxY2UxZTc1NDhkZDc1ZmMzNTBjNjcyZGNmOA==
CBI4Ay45QKQ96LoFQj,"{""starttime"": 1499342587.700146, ""uid"": ""CBI4Ay45QKQ96LoFQj"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0007150173187255859, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 54921, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 144, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MzEwMzYwZWJjYWFmZWQ1MmIwNmQ3YWJjMWM3ZGVmZGU2MTJlN2E4Zg==
C2anTIyUS0DRct6I2,"{""starttime"": 1499342587.700274, ""uid"": ""C2anTIyUS0DRct6I2"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.00043010711669921875, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60106, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 55, ""dbytes"": 83, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,YzFmODg1ZGUzNTMwMjIwMjBmMDcwOTlkYjg4ZDliOGVkODVkOGNkMg==
CycxcQMg5t61MYXqc,"{""starttime"": 1499342587.709753, ""uid"": ""CycxcQMg5t61MYXqc"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00014090538024902344, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 56346, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 102, ""dbytes"": 134, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,N2IyYjljYzdkZmY4ZTg1ZTlhY2Q5ZmExMDQzNTFiMjQ0MzBkOTE1NQ==
CdfMl91sm2MKNKg998,"{""starttime"": 1499342587.712712, ""uid"": ""CdfMl91sm2MKNKg998"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.023634910583496094, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 50336, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 102, ""dbytes"": 242, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,ZjE0OTgwNDA5ZmUxODcxYWI3OTMyOTExZmU5YTRiNThjOGE2OGVlNw==
C1seTY3213BsaiXpvb,"{""starttime"": 1499342587.71284, ""uid"": ""C1seTY3213BsaiXpvb"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.0233309268951416, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60761, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 62, ""dbytes"": 132, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,MTFlYmI2ZTg5MTg5YmMxOWY5NTY0OTFlNGRjNTBjNjIzMGZlODBkNw==
CJNdFr1PCaOhGopFX1,"{""starttime"": 1499342587.748195, ""uid"": ""CJNdFr1PCaOhGopFX1"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.05029606819152832, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 55999, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MGM4MGFmM2I1ODczMGFlMjFlYjJjZGY5OGYyMWE1ZDNkODYwNWE1ZQ==
CGcbYzd8vfGq1ugO3,"{""starttime"": 1499342587.748328, ""uid"": ""CGcbYzd8vfGq1ugO3"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.04999899864196777, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 62010, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 43, ""dbytes"": 59, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,YjE0ZjBhY2ZhYWE0NmI2Y2E2MGFlZGY4YmI2MmUxOGQ1NjNjNzMzNg==
C8M6ia2AVDHQz2nwZi,"{""starttime"": 1499342591.842892, ""uid"": ""C8M6ia2AVDHQz2nwZi"", ""saddr"": ""192.168.10.15"", ""daddr"": ""65.52.98.233"", ""dur"": 0.9191770553588867, ""proto"": ""tcp"", ""appproto"": ""ssl"", ""sport"": 49460, ""dport"": 443, ""spkts"": 13, ""dpkts"": 13, ""sbytes"": 18869, ""dbytes"": 4474, ""smac"": ""00:1e:4f:d4:ca:28"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""RSTO"", ""history"": ""ShADdaR"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.15,timewindow1,YzU0ZmI3NWExZTFhNzI4MTVmZTVjY2ZiZDZkMDZlYzI5MTgyMzYyOQ==
CaMh3i1feBanKMJTp5,"{""starttime"": 1499342587.801104, ""uid"": ""CaMh3i1feBanKMJTp5"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00013399124145507812, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60943, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,ZjM1ZGExMTQ1OGE4MDE3NmM0NzMzZGQwY2QzNDc1M2YyODhlNDg5MQ==
CnNoLR1rM4xmQEEfT4,"{""starttime"": 1499342587.801434, ""uid"": ""CnNoLR1rM4xmQEEfT4"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.05001997947692871, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 63254, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 120, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MGQ1ZDIwYjFlZjEwNjU4ZTBkMWZiOTU1OTVjNjk2ZTBkM2E3OGIwNw==
C5K7Ui4mTOWEXkpUdg,"{""starttime"": 1499342587.801559, ""uid"": ""C5K7Ui4mTOWEXkpUdg"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.049722909927368164, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61011, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 43, ""dbytes"": 71, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,NTZkZjdiMmNkOTczNDYzZGVjYWVhYzM2YjcxOTBkODEzNTdhMmFhMQ==
CsObDI1aYCKXMxFyQ6,"{""starttime"": 1499342587.956377, ""uid"": ""CsObDI1aYCKXMxFyQ6"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.12778091430664062, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 63292, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 106, ""dbytes"": 440, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,ODU4OTc3NmQ0MDFhMGMxM2IzYWVkY2JjMWQ1MzAzYjRhZDVkYjE0OQ==
Cht3dhb2wtyD6QDXa,"{""starttime"": 1499342587.956405, ""uid"": ""Cht3dhb2wtyD6QDXa"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.12739014625549316, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61204, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 64, ""dbytes"": 231, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,MDE5YjA2YTZmYTk3OGI0ZWU4OWZjMzU5YTQ3NWMwOTFmMDRhOGNkZQ==
C3oeUo3Uj6W0yZMHtl,"{""starttime"": 1499342587.965523, ""uid"": ""C3oeUo3Uj6W0yZMHtl"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00014209747314453125, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 59851, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MGIzNWY2MjhkZTdlMWMyMGQ0MGI4MjMyMzM1ZGMzOTA3YTMwYjJmNw==
CZxqYZ1J7Xptw647Mc,"{""starttime"": 1499342587.966257, ""uid"": ""CZxqYZ1J7Xptw647Mc"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00013494491577148438, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 49420, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MGYxZmEwMDQ2MjM5NzQzNmRlYjZiN2M0MmUyNjNhZDk3MGVjMTM1ZA==
CVAeYY1l6M8mCoTAL,"{""starttime"": 1499342588.058251, ""uid"": ""CVAeYY1l6M8mCoTAL"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00019812583923339844, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 54370, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 70, ""dbytes"": 166, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.19,timewindow1,NDVhMzk4MzJlZjY4ODAwMmI2NzU5ZDU0NzQ3ZGFmMGVhNGQ4YWFjMw==
CrYQ7yNkpsDxa6rcj,"{""starttime"": 1499342588.058255, ""uid"": ""CrYQ7yNkpsDxa6rcj"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00024509429931640625, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 4214, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 70, ""dbytes"": 264, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.19,timewindow1,YTkyMTI3ZWVkYWU1NDE4ODI0ZTVhZWJhNTQ4MTc2MDE4YjEwM2M5MA==
CLSXsE2IuM7mNyLfDf,"{""starttime"": 1499342588.085516, ""uid"": ""CLSXsE2IuM7mNyLfDf"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001850128173828125, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 50370, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 92, ""dbytes"": 348, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,ZjlmNmIzZTRlNGFkZGU5MDU0ZGM4YzllYzc0ZWZlZmQ2NDEyY2QxMQ==
CTraojPrRaWDmnBcc,"{""starttime"": 1499342588.085995, ""uid"": ""CTraojPrRaWDmnBcc"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.04810214042663574, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 57352, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 92, ""dbytes"": 254, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,OTA0ODk5ZjMwNmIyNDE5NGJmYWY1ZTkyODU1ZGU4ODA1ZGU0ODcwNw==
C6P06ehytspGJ8ij8,"{""starttime"": 1499342588.08613, ""uid"": ""C6P06ehytspGJ8ij8"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.047762155532836914, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61091, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 57, ""dbytes"": 138, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,NmE3NzhlZGQyMGRmNmE3MDNiOTkzZWJkZWRmMWU0NzM2MGI0MTRiOA==
CE0YCLXfa2x9bu2I1,"{""starttime"": 1499342588.098764, ""uid"": ""CE0YCLXfa2x9bu2I1"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.04995012283325195, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 58963, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 62, ""dbytes"": 94, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MzIwMGUyOWUxMGY5MmY5OTg3MjNhN2JlMjcyZmNjODhjNTY2NjM0Yw==
Cqo0Wm12lUYBKW9gK5,"{""starttime"": 1499342588.098896, ""uid"": ""Cqo0Wm12lUYBKW9gK5"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.04966402053833008, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 62424, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 42, ""dbytes"": 58, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,OGU2MTczZWQxM2MwYTUyNmZjZmFiZTYzZGI2YzdjYmE2NzE3YTZkYQ==
CEoTXq1c1X5DhJ53E5,"{""starttime"": 1499342588.149499, ""uid"": ""CEoTXq1c1X5DhJ53E5"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00017309188842773438, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 53668, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 62, ""dbytes"": 94, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,MTc5YmFiNGNlOWQ2YTRjNjI2YWZjY2EwMjlmYjViOTk5YTgxNGJmNw==
CCQFGS1zIlSdTjqDV8,"{""starttime"": 1499342588.149864, ""uid"": ""CCQFGS1zIlSdTjqDV8"", ""saddr"": ""192.168.10.9"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0494840145111084, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61066, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 62, ""dbytes"": 118, ""smac"": ""b8:ac:6f:1d:1f:6c"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.9,timewindow1,NDFjZWU4YTZlMzQxNjU5ZTNhMTU3OWYyNzFlYzhkOTZlNDRkODhiNg==
CelO972RIj3orTESvb,"{""starttime"": 1499342588.150021, ""uid"": ""CelO972RIj3orTESvb"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.049162864685058594, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61258, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 42, ""dbytes"": 70, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,NTNjNTA2MzI3NTliMWVmMDgzODYxZTllODA1MDU0MGE1MjA3MDVmZQ==
